x,y
818.6092056059424067,10892.2031250
818.6296399726488744,10998.9824219
818.6500742395946872,11078.1562500
818.6705086068832316,11071.4355469
818.6909427742939442,11073.2060547
818.7113770420546643,11064.2246094
818.7318114099252853,11063.8300781
818.7522455780344899,11060.8486328
818.7726798464937019,11067.7441406
818.7931142150628148,11059.8339844
818.8135484838712728,11063.1748047
818.8339827529125614,11066.1542969
818.8544170221794047,11064.8095703
818.8748512916863547,11066.5703125
818.8952855614261352,11052.9707031
818.9157198313914705,11063.2304688
818.9361541015969124,11065.1103516
818.9565883720351849,11058.0390625
818.9770226426990121,11055.9443359
818.9974569134865305,11053.0419922
819.0178912846167805,11056.2255859
819.0383254559856141,11059.4697266
819.0587598274723860,11060.6552734
819.0791939993068809,11054.8701172
819.0996282712512766,11049.6171875
819.1404968159622513,11068.1582031
819.1609310886124149,11047.5976562
819.1813654616125859,11048.5722656
819.2017996347276494,11053.7128906
819.2222340080697904,11051.8535156
819.2426682816512766,11051.0781250
819.2631024554575561,11046.0644531
819.2835368295054650,11036.9912109
819.3039711037854431,11050.9365234
819.3244052782974904,11043.3837891
819.3448396529202000,11039.7519531
819.3652739278986701,11052.5839844
819.3857082031026948,11058.2207031
819.4061424784304108,11045.5605469
819.4265767541073728,11041.3173828
819.4470111298942356,11052.7529297
819.4674454060368589,11046.1386719
819.4878795822951361,11038.5703125
819.5083139587804908,11040.9902344
819.5287482355051907,11040.3691406
819.5491824125783751,11042.2197266
819.5696167897622217,11044.0615234
819.6104854447185062,11055.8955078
819.6309196226065978,11039.2470703
819.6513539007282816,11039.1787109
819.6717882790835574,11044.1005859
819.6922224575464497,11040.2617188
819.7126567363666254,11040.4111328
819.7330910153032164,11038.6806641
819.7535252944653621,11037.2138672
819.7739595739840297,11038.7578125
819.7943938536191126,11035.8701172
819.8148281334797502,11041.4667969
819.8352625135812559,11034.9941406
819.8556966939140693,11028.2910156
819.8761309744731989,11032.8623047
819.8965653552731965,11022.7675781
819.9169995361880865,11024.3652344
819.9374338174457080,11026.4960938
819.9578681989441975,11035.0996094
819.9783023805575795,11036.6416016
819.9987367623980390,11020.8320312
820.0191710445942590,11033.3515625
820.0396053269068943,11034.4316406
820.0600396094450844,11032.9238281
820.0804738922233810,11035.7412109
820.1009081752272323,11026.9960938
820.1213424584711902,11027.7656250
820.1417767418315634,11025.5595703
820.1622110255411826,11029.5517578
820.1826454094771179,11032.0839844
820.2030795935352216,11033.1875000
820.2235139778204029,11031.8603516
820.2439482624613447,11022.2568359
820.2643824472179404,11014.4951172
820.2848168322016136,11021.4033203
820.3052511174246320,11017.0986328
820.3256853028797195,11028.5878906
820.3461196884454694,11024.7656250
820.3665539743669797,11024.3769531
820.3869881605205592,11019.6718750
820.4074225467848009,11023.5996094
820.4278567332876264,11027.7167969
820.4482911201412207,11024.2148438
820.4687254071031930,11024.7207031
820.4891595943045104,11025.2285156
820.5095939817401813,11019.2480469
820.5300282692842302,11032.0390625
820.5504625571848010,11029.7392578
820.5708968453182024,11025.5478516
820.5913311335607432,11020.5751953
820.6117655221605673,11023.1162109
820.6321997108752839,11016.8847656
820.6526339998163166,11022.8808594
820.6730683889982174,11020.5107422
820.6935026784121874,11028.2177734
820.7139368680509506,11027.9492188
820.7343712579313433,11036.3164062
820.7548055479273899,11021.5039062
820.7752397382646450,11026.0761719
820.7956741287271143,11025.1083984
820.8161084194216528,11014.6318359
820.8365428103425074,11028.1933594
820.8569770015019458,11034.9238281
820.8978456845143228,11030.0029297
820.9182798763722531,11027.5615234
820.9387141683473601,11024.0810547
820.9591485605487833,11018.9892578
820.9795827531052055,11033.5244141
821.0000171457795659,11030.1269531
821.0204513386779581,11019.5888672
821.0408856318172184,11026.8447266
821.0613200250663795,11023.4541016
821.0817542186705396,11018.6210938
821.1021885125082918,11022.7685547
821.1226229064632207,11036.0507812
821.1430571006421815,11032.3115234
821.1634913950620103,11030.0673828
821.1839257897081552,11032.8837891
821.2043599845928838,11019.0537109
821.2247943797119660,11041.1240234
821.2452286749467021,11031.3505859
821.2656629705234081,11023.1699219
821.2860972662238055,11032.7880859
821.3065315621497575,11036.7216797
821.3269658583158161,11036.2851562
821.3474002547154669,11026.0947266
821.3678344513464253,11029.9179688
821.3882688482044614,11030.0927734
821.4087031451854273,11029.8701172
821.4291373423911864,11035.5205078
821.4495717398385750,11037.7998047
821.4700060375180328,11024.2617188
821.4904402354295598,11033.4101562
821.5108746335681644,11026.5019531
821.5313089319461142,11038.0078125
821.5517431304324418,11041.3291016
821.5721775291603990,11026.0751953
821.5926118282368407,11034.9580078
821.6130462274231832,11040.7050781
821.6334804268481093,11032.4980469
821.6539147263902123,11030.2167969
821.6743490262742853,11035.0234375
821.6947833262820495,11042.2968750
821.7152176265226444,11041.1142578
821.7356519269887940,11032.0673828
821.7560862276950502,11046.5361328
821.7765206286348985,11036.5097656
821.7969548297987785,11042.0595703
821.8173891310871113,11035.0000000
821.8378235327254515,11040.7099609
821.8582578344721696,11054.1357422
821.8786920364582329,11042.9873047
821.8991264386713738,11051.8115234
821.9195607410074444,11054.5605469
821.9399949436919997,11044.9140625
821.9604293464944931,11046.2939453
821.9808636496381951,11050.2841797
822.0012979529055883,11054.3203125
822.0217322562821209,11042.7021484
822.0421665600151755,11052.4023438
822.0626009639818221,11045.1308594
822.0830351680633612,11048.6152344
822.1034694723712164,11043.6748047
822.1239038769199396,11044.2949219
822.1443380816926947,11053.4970703
822.1647723867063178,11046.8583984
822.1852067918371176,11063.3066406
822.2056409973156406,11060.5488281
822.2260754029048258,11053.4550781
822.2465097087333561,11054.0830078
822.2669439147866797,11054.4589844
822.2873783210816327,11062.0019531
822.3078126274922397,11062.0791016
822.3282468341349158,11051.6894531
822.3486812410046696,11064.7822266
822.3691154481130070,11062.8144531
822.3895498554484220,11059.8798828
822.4099841630231822,11055.6894531
822.4304184707143577,11065.3740234
822.4508527786310879,11069.0996094
822.4712870869043400,11066.6201172
822.4917213951775921,11064.8242188
822.5121557037928142,11068.1582031
822.5325900126481429,11070.8876953
822.5530243216198869,11059.5615234
822.5938929402545909,11067.0175781
822.6143273499255884,11073.3056641
822.6347616597049637,11070.1386719
822.6551958698400995,11075.2226562
822.6756302800931735,11067.6347656
822.6960645905710408,11073.4560547
822.7164988012882532,11076.0488281
822.7369332121234038,11077.7001953
822.7573675232997630,11079.0224609
822.7778019346005749,11079.5908203
822.7982361461326946,11083.5732422
822.8186704578911304,11077.3593750
822.8391048698904342,11077.5927734
822.8595390820046305,11089.5732422
822.8799733943451429,11093.1992188
822.9004077069257619,11082.7294922
822.9208420197392115,11089.5888672
822.9412763327782159,11098.6220703
822.9617106459409115,11076.9863281
822.9821449594528531,11097.0654297
823.0025793730746955,11088.8417969
823.0230135869351216,11100.0078125
823.0434479009127244,11094.5820312
823.0638823152330588,11090.8085938
823.0843166296763229,11091.8681641
823.1047508443516563,11091.5771484
823.1251852592540672,11092.4775391
823.1456195742794080,11092.0712891
823.1660538896539947,11097.3671875
823.1864882051377208,11094.5751953
823.2069225208615535,11090.7744141
823.2273569368117023,11094.3281250
823.2477911528840195,11089.2529297
823.2682254693063442,11097.3906250
823.2886598858385696,11097.1503906
823.3090941026093788,11100.2158203
823.3295284196137800,11091.2197266
823.3499628367280820,11100.3115234
823.3703970540809678,11087.0048828
823.3908314716682071,11095.2792969
823.4112657894802396,11105.5664062
823.4317000075316173,11091.5976562
823.4521344257009332,11112.8505859
823.4725687440950423,11098.4316406
823.4930029627284966,11108.6113281
823.5134373815963045,11099.1884766
823.5338717006889055,11101.8310547
823.5543060199051979,11105.2783203
823.5747403393543209,11106.4902344
823.5951746590289986,11103.9101562
823.6156089789437829,11101.3388672
823.6360432989749825,11105.4892578
823.6564776192317368,11098.0107422
823.6769119397285976,11109.3857422
823.6973462604582892,11110.9404297
823.7177805812971201,11104.2001953
823.7382150024932344,11100.2451172
823.7586492238042410,11103.0712891
823.7790836452259100,11114.5126953
823.7995179670033394,11101.6162109
823.8199521888964227,11111.7392578
823.8403866110165836,11113.6591797
823.8608209333760897,11104.5800781
823.8812551559676649,11134.3281250
823.9016895786699024,11109.5478516
823.9221239016114851,11117.2783203
823.9425583247793838,11110.4736328
823.9629925481858663,11112.3056641
823.9834268717095256,11113.7167969
824.0038612954667769,11113.1640625
824.0242955194480601,11112.1230469
824.0447298436702113,11123.5009766
824.0651642681186786,11116.5742188
824.0855984926893143,11107.8066406
824.1060328174935421,11110.5361328
824.1264672424149467,11119.1640625
824.1469014676767983,11121.2548828
824.1673358930638642,11112.3554688
824.1877701186822378,11115.3710938
824.2082045445276890,11114.5859375
824.2286388704960700,11116.6884766
824.2490730966965202,11117.2617188
824.2695074231232866,11115.2041016
824.2899418497909210,11115.1298828
824.3103761766833486,11116.3281250
824.3308105036994675,11120.4082031
824.3512448309484171,11121.7714844
824.3716791583065060,11126.8447266
824.3921134860211168,11120.9482422
824.4125478138521430,11127.4570312
824.4329821419087239,11117.8398438
824.4534165702061728,11117.5312500
824.4738507986185141,11124.7861328
824.4942851272571716,11118.5507812
824.5147195561366971,11117.6757812
824.5351537852475303,11112.1513672
824.5555882144690258,11129.2939453
824.5760225439298665,11116.0498047
824.5964567736227764,11120.0478516
824.6168912035427638,11124.1884766
824.6577597638606676,11117.7968750
824.6781941943627317,11116.0146484
824.6986285249877255,11130.5761719
824.7190629559627268,11121.1044922
824.7394971869289293,11121.2177734
824.7599315182524151,11111.6250000
824.7803659498022171,11122.0908203
824.8008001814741874,11124.9638672
824.8212345133797498,11123.4316406
824.8416688454017276,11125.5976562
824.8621031776492600,11131.2802734
824.8825375102533144,11129.4677734
824.9029718428573688,11129.5458984
824.9234061758033931,11129.7597656
824.9438406088738702,11133.5380859
824.9642749421764165,11125.3242188
824.9847091757037560,11129.6835938
825.0051436093563098,11132.9316406
825.0255779432336567,11122.8808594
825.0460121773503488,11126.6669922
825.0664466115849791,11125.8828125
825.0868809461680939,11129.8710938
825.1073153808611096,11118.2294922
825.1277496156762936,11120.0009766
825.1481839508342091,11113.6464844
825.1686183861165773,11119.3349609
825.1890526216302533,11128.2099609
825.2094869572611060,11124.5097656
825.2299213931182749,11136.4189453
825.2503556292140274,11127.4482422
825.2707899655360961,11120.4218750
825.2912244019826176,11119.4316406
825.3116586386604467,11120.7343750
825.3320930755653535,11131.9570312
825.3525274127096054,11119.3984375
825.3729617499702726,11126.3789062
825.3933960874564946,11131.1582031
825.4138304250664078,11111.7949219
825.4342647630255669,11132.2724609
825.4546991010938655,11120.7626953
825.4751334392858553,11121.9658203
825.4955677778270910,11117.8671875
825.5160021164774662,11109.8583984
825.5364364553679479,11116.1679688
825.5773051336072967,11112.7851562
825.5977394730798551,11122.6474609
825.6181739127860055,11122.8242188
825.6386081525997724,11126.0019531
825.6590424926544074,11119.0214844
825.6794769329426344,11123.2646484
825.6999111733384780,11116.6142578
825.7203456139759510,11116.0166016
825.7407799548454932,11115.8798828
825.7612141958234133,11116.0576172
825.7816486370429629,11113.2373047
825.8020829784945818,11117.9863281
825.8225172201709938,11120.1503906
825.8429516619726201,11114.1455078
825.8633860040063155,11123.2285156
825.8838202461483888,11106.4199219
825.9042546886485070,11113.9892578
825.9246890311478637,11117.4912109
825.9451234739899519,11113.4921875
825.9655577169542084,11119.4228516
825.9859920601520571,11126.6728516
826.0064265035762219,11117.2509766
826.0268607471225550,11113.3769531
826.0472950909024803,11107.6103516
826.0677295349087217,11113.1025391
826.0881637790371315,11125.1093750
826.1085982233926188,11104.5205078
826.1290325679874513,11118.0117188
826.1494668126979377,11111.0722656
826.1699012576427776,11099.2402344
826.1903356028124108,11112.2587891
826.2107698481049738,11110.6347656
826.2312042937410297,11125.9287109
826.2516386393836001,11107.9238281
826.2720728853746550,11107.4384766
826.2925073314836482,11108.5292969
826.3129416777010192,11105.3076172
826.3333761242756736,11102.3271484
826.3538103709579445,11103.6611328
826.3742447178810835,11100.5156250
826.3946791649213992,11098.8681641
826.4151134121930227,11097.4130859
826.4355477596909623,11106.6523438
826.4559822073133546,11106.0712891
826.4764164551597787,11099.2275391
826.4968509032478323,11114.1337891
826.5172852514515398,11097.3867188
826.5377194998873165,11095.6728516
826.5581539485501708,11096.7841797
826.5785882973359548,11093.3740234
826.5990226463472936,11096.9970703
