x,y
808.5147049881707062,285428.5000000
808.5351391315998626,285498.7500000
808.5555732754946803,285470.9687500
808.5760074196150526,285483.9375000
808.5964415639755316,285429.6562500
808.6168758085696027,285349.7812500
808.6373099533884670,285363.3437500
808.6577439986795071,285340.2187500
808.6781782442049007,285306.3750000
808.6986123897222569,285252.6562500
808.7190464357117889,285265.7500000
808.7394806819356745,285233.8750000
808.7599148286171840,285200.3750000
808.7803488753052079,285151.5000000
808.8007831224531401,285117.2187500
808.8212172696075868,285108.3437500
808.8416515172284562,285088.2812500
808.8620855650806334,285034.7187500
808.8825197131591267,285008.9375000
808.9029538617105572,284963.7812500
808.9233880102547118,284974.0312500
808.9438221592718037,284858.1875000
808.9642563085217262,284850.2812500
808.9846904577716487,284836.0937500
809.0051247077135486,284845.0000000
809.0255587576612015,284788.6250000
809.0459929078351706,284716.0000000
809.0664271584828384,284709.4687500
809.0868612091289833,284667.7812500
809.1072953602415510,284692.7500000
809.1277296115804347,284620.1562500
809.1481636631579022,284551.7187500
809.1685978149616858,284529.0937500
809.1890320672391681,284490.0937500
809.2094662195158890,284497.1562500
809.2299003722509951,284440.2812500
809.2503345252262079,284398.3750000
809.2707686784342513,284364.1875000
809.2912028318678495,284304.0000000
809.3116369855415542,284275.0625000
809.3320711396809202,284275.6250000
809.3525053938137717,284221.0937500
809.3729394484180375,284218.4375000
809.3933737032566569,284208.3750000
809.4138078583200695,284162.4375000
809.4342419136228273,284113.1250000
809.4546761691599386,284076.7812500
809.4751103251546738,284037.7812500
809.4955443811559235,283971.9375000
809.5159786376243574,283958.2812500
809.5364127943175845,283922.5625000
809.5568468512501568,283927.5937500
809.5772811084170826,283900.9062500
809.5977151658080402,283833.6875000
809.6181494234406273,283818.6250000
809.6385835815381142,283779.3750000
809.6590176398603944,283746.9687500
809.6794518981914734,283717.0312500
809.6998860569874523,283644.1250000
809.7203202160089859,283658.4687500
809.7407543755034567,283599.6562500
809.7611885349979275,283575.2500000
809.7816226947179530,283545.0937500
809.8020568549109157,283506.8125000
809.8224910153367091,283446.9687500
809.8429252759888186,283416.6875000
809.8633594368802733,283371.6875000
809.8837934980037971,283355.7812500
809.9042277593543986,283280.6875000
809.9246619211771758,283257.0625000
809.9450959829991916,283222.5000000
809.9655302452811156,283166.6562500
809.9859644078023848,283108.5937500
810.0063986705499701,283128.1250000
810.0268327335361391,283134.2500000
810.0472668967559002,283044.6875000
810.0677011602019775,283025.9062500
810.0881352241194691,283024.2500000
810.1085693882705527,282947.4687500
810.1290036524151219,282895.3750000
810.1494377170311054,282887.1250000
810.1698718818806810,282798.3750000
810.1903061469565728,282797.5000000
810.2107402125038789,282728.6562500
810.2311744780527079,282707.5937500
810.2516085440583993,282650.8125000
810.2720427100721281,282609.7812500
810.2924769765522797,282595.8750000
810.3129110432637390,282525.8125000
810.3333452102015144,282512.0625000
810.3537794773801579,282483.2812500
810.3742136450164253,282421.5625000
810.3946478126599686,282388.7187500
810.4150819807691732,282354.8750000
810.4355161488711019,282312.7812500
810.4559503174459678,282262.1875000
810.4763844862536644,282234.1875000
810.4968186552869156,282163.6875000
810.5172529245610349,282151.3125000
810.5376869942992926,282122.5937500
810.5581211640310357,282086.9375000
810.5785554342364776,282028.4687500
810.5989895044403966,282014.0312500
810.6398579460073961,281899.1562500
810.6602920171426376,281851.6875000
810.6807262885049568,281849.9687500
810.7011604603394517,281790.2812500
810.7215945321731851,281794.6875000
810.7420288044668268,281775.9375000
810.7624629767669830,281706.9375000
810.7828972495335620,281683.0000000
810.8033313225241727,281653.6875000
810.8237654957556515,281603.1562500
